연도,일시,측정소,PM2.5
4,05-19 17:00,성성동,0.11253655
4,05-19 18:00,성성동,0.11536924
4,05-19 19:00,성성동,0.11570319
4,05-19 20:00,성성동,0.11764708
4,05-19 21:00,성성동,0.11880779
4,05-19 22:00,성성동,0.11816285
4,05-19 23:00,성성동,0.118762806
4,05-20 00:00,성성동,0.1214574
4,05-20 01:00,성성동,0.12241007
4,05-20 02:00,성성동,0.12323673
4,05-20 03:00,성성동,0.12166209
4,05-20 04:00,성성동,0.119712174
4,05-20 05:00,성성동,0.11813037
4,05-20 06:00,성성동,0.11841109
4,05-20 07:00,성성동,0.12014996
4,05-20 08:00,성성동,0.11756867
4,05-20 09:00,성성동,0.1151982
4,05-20 10:00,성성동,0.11173834
4,05-20 11:00,성성동,0.10862508
4,05-20 12:00,성성동,0.10745395
4,05-20 13:00,성성동,0.10632288
4,05-20 14:00,성성동,0.10460589
4,05-20 15:00,성성동,0.10563189
4,05-20 16:00,성성동,0.107121795
4,05-20 17:00,성성동,0.11253655
4,05-20 18:00,성성동,0.11536924
4,05-20 19:00,성성동,0.11570319
4,05-20 20:00,성성동,0.11764708
4,05-20 21:00,성성동,0.11880779
4,05-20 22:00,성성동,0.11816285
4,05-20 23:00,성성동,0.118762806
4,05-23 00:00,성성동,0.1214574
4,05-23 01:00,성성동,0.12241007
4,05-23 02:00,성성동,0.12323673
4,05-23 03:00,성성동,0.12166209
4,05-23 04:00,성성동,0.119712174
4,05-23 05:00,성성동,0.11813037
4,05-23 06:00,성성동,0.11841109
4,05-23 07:00,성성동,0.12014996
4,05-23 08:00,성성동,0.11756867
4,05-23 09:00,성성동,0.1151982
4,05-23 10:00,성성동,0.11173834
4,05-23 11:00,성성동,0.10862508
4,05-23 12:00,성성동,0.10745395
4,05-23 13:00,성성동,0.10632288
4,05-23 14:00,성성동,0.10460589
4,05-23 15:00,성성동,0.10563189
4,05-23 16:00,성성동,0.107121795
4,05-23 17:00,성성동,0.11253655
4,05-23 18:00,성성동,0.11536924
4,05-23 19:00,성성동,0.11570319
4,05-23 20:00,성성동,0.11764708
4,05-23 21:00,성성동,0.11880779
4,05-23 22:00,성성동,0.11816285
4,05-23 23:00,성성동,0.118762806
4,05-24 00:00,성성동,0.1214574
4,05-24 01:00,성성동,0.12241007
4,05-24 02:00,성성동,0.12323673
4,05-24 03:00,성성동,0.12166209
4,05-24 04:00,성성동,0.119712174
4,05-24 05:00,성성동,0.11813037
4,05-24 06:00,성성동,0.11841109
4,05-24 07:00,성성동,0.12014996
4,05-24 08:00,성성동,0.11756867
4,05-24 09:00,성성동,0.1151982
4,05-24 10:00,성성동,0.11173834
4,05-24 11:00,성성동,0.10862508
4,05-24 12:00,성성동,0.10745395
4,05-24 13:00,성성동,0.10632288
4,05-24 14:00,성성동,0.10460589
4,05-24 15:00,성성동,0.10563189
4,05-24 16:00,성성동,0.107121795
4,05-24 17:00,성성동,0.11253655
4,05-24 18:00,성성동,0.11536924
4,05-24 19:00,성성동,0.11570319
4,05-24 20:00,성성동,0.11764708
4,05-24 21:00,성성동,0.11880779
4,05-24 22:00,성성동,0.11816285
4,05-24 23:00,성성동,0.118762806
4,05-25 00:00,성성동,0.1214574
4,05-25 01:00,성성동,0.12241007
4,05-25 02:00,성성동,0.12323673
4,05-25 03:00,성성동,0.12166209
4,05-25 04:00,성성동,0.119712174
4,05-25 05:00,성성동,0.11813037
4,05-25 06:00,성성동,0.11841109
4,05-25 07:00,성성동,0.12014996
4,05-25 08:00,성성동,0.11756867
4,05-25 09:00,성성동,0.1151982
4,05-25 10:00,성성동,0.11173834
4,05-25 11:00,성성동,0.10862508
4,05-25 12:00,성성동,0.10745395
4,05-25 13:00,성성동,0.10632288
4,05-25 14:00,성성동,0.10460589
4,05-25 15:00,성성동,0.10563189
4,05-25 16:00,성성동,0.107121795
4,05-25 17:00,성성동,0.11253655
4,05-25 18:00,성성동,0.11536924
4,05-25 19:00,성성동,0.11570319
4,05-25 20:00,성성동,0.11764708
4,05-25 21:00,성성동,0.11880779
4,05-25 22:00,성성동,0.11816285
4,05-25 23:00,성성동,0.118762806
4,05-28 00:00,성성동,0.1214574
4,05-28 01:00,성성동,0.12241007
4,05-28 02:00,성성동,0.12323673
4,05-28 03:00,성성동,0.12166209
4,05-28 04:00,성성동,0.119712174
4,05-28 05:00,성성동,0.11813037
4,05-28 06:00,성성동,0.11841109
4,05-28 07:00,성성동,0.12014996
4,05-28 08:00,성성동,0.11756867
4,05-28 09:00,성성동,0.1151982
4,05-28 10:00,성성동,0.11173834
4,05-28 11:00,성성동,0.10862508
4,05-28 12:00,성성동,0.10745395
4,05-28 13:00,성성동,0.10632288
4,05-28 14:00,성성동,0.10460589
4,05-28 15:00,성성동,0.10563189
4,05-28 16:00,성성동,0.107121795
4,05-28 17:00,성성동,0.11253655
4,05-28 18:00,성성동,0.11536924
4,05-28 19:00,성성동,0.11570319
4,05-28 20:00,성성동,0.11764708
4,05-28 21:00,성성동,0.11880779
4,05-28 22:00,성성동,0.11816285
4,05-28 23:00,성성동,0.118762806
4,05-29 00:00,성성동,0.1214574
4,05-29 01:00,성성동,0.12241007
4,05-29 02:00,성성동,0.12323673
4,05-29 03:00,성성동,0.12166209
4,05-29 04:00,성성동,0.119712174
4,05-29 05:00,성성동,0.11813037
4,05-29 06:00,성성동,0.11841109
4,05-29 07:00,성성동,0.12014996
4,05-29 08:00,성성동,0.11756867
4,05-29 09:00,성성동,0.1151982
4,05-29 10:00,성성동,0.11173834
4,05-29 11:00,성성동,0.10862508
4,05-29 12:00,성성동,0.10745395
4,05-29 13:00,성성동,0.10632288
4,05-29 14:00,성성동,0.10460589
4,05-29 15:00,성성동,0.10563189
4,05-29 16:00,성성동,0.107121795
4,05-29 17:00,성성동,0.11253655
4,05-29 18:00,성성동,0.11536924
4,05-29 19:00,성성동,0.11570319
4,05-29 20:00,성성동,0.11764708
4,05-29 21:00,성성동,0.11880779
4,05-29 22:00,성성동,0.11816285
4,05-29 23:00,성성동,0.118762806
4,05-30 00:00,성성동,0.1214574
4,05-30 01:00,성성동,0.12241007
4,05-30 02:00,성성동,0.12323673
4,05-30 03:00,성성동,0.12166209
4,05-30 04:00,성성동,0.119712174
4,05-30 05:00,성성동,0.11813037
4,05-30 06:00,성성동,0.11841109
4,05-30 07:00,성성동,0.12014996
4,05-30 08:00,성성동,0.11756867
4,05-30 09:00,성성동,0.1151982
4,05-30 10:00,성성동,0.11173834
4,05-30 11:00,성성동,0.10862508
4,05-30 12:00,성성동,0.10745395
4,05-30 13:00,성성동,0.10632288
4,05-30 14:00,성성동,0.10460589
4,05-30 15:00,성성동,0.10563189
4,05-30 16:00,성성동,0.107121795
4,05-30 17:00,성성동,0.11253655
4,05-30 18:00,성성동,0.11536924
4,05-30 19:00,성성동,0.11570319
4,05-30 20:00,성성동,0.11764708
4,05-30 21:00,성성동,0.11880779
4,05-30 22:00,성성동,0.11816285
4,05-30 23:00,성성동,0.118762806
4,06-02 00:00,성성동,0.09944881
4,06-02 01:00,성성동,0.09859196
4,06-02 02:00,성성동,0.09994174
4,06-02 03:00,성성동,0.09900075
4,06-02 04:00,성성동,0.0971145
4,06-02 05:00,성성동,0.09593761
4,06-02 06:00,성성동,0.09683959
4,06-02 07:00,성성동,0.09933335
4,06-02 08:00,성성동,0.09764927
4,06-02 09:00,성성동,0.09640672
4,06-02 10:00,성성동,0.0944492
4,06-02 11:00,성성동,0.09285089
4,06-02 12:00,성성동,0.09097421
4,06-02 13:00,성성동,0.089544676
4,06-02 14:00,성성동,0.08758114
4,06-02 15:00,성성동,0.08826204
4,06-02 16:00,성성동,0.08867046
4,06-02 17:00,성성동,0.09177295
4,06-02 18:00,성성동,0.0939274
4,06-02 19:00,성성동,0.09324226
4,06-02 20:00,성성동,0.09432934
4,06-02 21:00,성성동,0.09450358
4,06-02 22:00,성성동,0.093659185
4,06-02 23:00,성성동,0.09530845
4,06-03 00:00,성성동,0.09944881
4,06-03 01:00,성성동,0.09859196
4,06-03 02:00,성성동,0.09994174
4,06-03 03:00,성성동,0.09900075
4,06-03 04:00,성성동,0.0971145
4,06-03 05:00,성성동,0.09593761
4,06-03 06:00,성성동,0.09683959
4,06-03 07:00,성성동,0.09933335
4,06-03 08:00,성성동,0.09764927
4,06-03 09:00,성성동,0.09640672
4,06-03 10:00,성성동,0.0944492
4,06-03 11:00,성성동,0.09285089
4,06-03 12:00,성성동,0.09097421
4,06-03 13:00,성성동,0.089544676
4,06-03 14:00,성성동,0.08758114
4,06-03 15:00,성성동,0.08826204
4,06-03 16:00,성성동,0.08867046
4,06-03 17:00,성성동,0.09177295
4,06-03 18:00,성성동,0.0939274
4,06-03 19:00,성성동,0.09324226
4,06-03 20:00,성성동,0.09432934
4,06-03 21:00,성성동,0.09450358
4,06-03 22:00,성성동,0.093659185
4,06-03 23:00,성성동,0.09530845
4,06-04 00:00,성성동,0.09944881
4,06-04 01:00,성성동,0.09859196
4,06-04 02:00,성성동,0.09994174
4,06-04 03:00,성성동,0.09900075
4,06-04 04:00,성성동,0.0971145
4,06-04 05:00,성성동,0.09593761
4,06-04 06:00,성성동,0.09683959
4,06-04 07:00,성성동,0.09933335
4,06-04 08:00,성성동,0.09764927
4,06-04 09:00,성성동,0.09640672
4,06-04 10:00,성성동,0.0944492
4,06-04 11:00,성성동,0.09285089
4,06-04 12:00,성성동,0.09097421
4,06-04 13:00,성성동,0.089544676
4,06-04 14:00,성성동,0.08758114
4,06-04 15:00,성성동,0.08826204
4,06-04 16:00,성성동,0.08867046
4,06-04 17:00,성성동,0.09177295
4,06-04 18:00,성성동,0.0939274
4,06-04 19:00,성성동,0.09324226
4,06-04 20:00,성성동,0.09432934
4,06-04 21:00,성성동,0.09450358
4,06-04 22:00,성성동,0.093659185
4,06-04 23:00,성성동,0.09530845
4,06-07 00:00,성성동,0.09944881
4,06-07 01:00,성성동,0.09859196
4,06-07 02:00,성성동,0.09994174
4,06-07 03:00,성성동,0.09900075
4,06-07 04:00,성성동,0.0971145
4,06-07 05:00,성성동,0.09593761
4,06-07 06:00,성성동,0.09683959
4,06-07 07:00,성성동,0.09933335
4,06-07 08:00,성성동,0.09764927
4,06-07 09:00,성성동,0.09640672
4,06-07 10:00,성성동,0.0944492
4,06-07 11:00,성성동,0.09285089
4,06-07 12:00,성성동,0.09097421
4,06-07 13:00,성성동,0.089544676
4,06-07 14:00,성성동,0.08758114
4,06-07 15:00,성성동,0.08826204
4,06-07 16:00,성성동,0.08867046
4,06-07 17:00,성성동,0.09177295
4,06-07 18:00,성성동,0.0939274
4,06-07 19:00,성성동,0.09324226
4,06-07 20:00,성성동,0.09432934
4,06-07 21:00,성성동,0.09450358
4,06-07 22:00,성성동,0.093659185
4,06-07 23:00,성성동,0.09530845
4,06-08 00:00,성성동,0.09944881
4,06-08 01:00,성성동,0.09859196
4,06-08 02:00,성성동,0.09994174
4,06-08 03:00,성성동,0.09900075
4,06-08 04:00,성성동,0.0971145
4,06-08 05:00,성성동,0.09593761
4,06-08 06:00,성성동,0.09683959
4,06-08 07:00,성성동,0.09933335
4,06-08 08:00,성성동,0.09764927
4,06-08 09:00,성성동,0.09640672
4,06-08 10:00,성성동,0.0944492
4,06-08 11:00,성성동,0.09285089
4,06-08 12:00,성성동,0.09097421
4,06-08 13:00,성성동,0.089544676
4,06-08 14:00,성성동,0.08758114
4,06-08 15:00,성성동,0.08826204
4,06-08 16:00,성성동,0.08867046
4,06-08 17:00,성성동,0.09177295
4,06-08 18:00,성성동,0.0939274
4,06-08 19:00,성성동,0.09324226
4,06-08 20:00,성성동,0.09432934
4,06-08 21:00,성성동,0.09450358
4,06-08 22:00,성성동,0.093659185
4,06-08 23:00,성성동,0.09530845
4,06-09 00:00,성성동,0.09944881
4,06-09 01:00,성성동,0.09859196
4,06-09 02:00,성성동,0.09994174
4,06-09 03:00,성성동,0.09900075
4,06-09 04:00,성성동,0.0971145
4,06-09 05:00,성성동,0.09593761
4,06-09 06:00,성성동,0.09683959
4,06-09 07:00,성성동,0.09933335
4,06-09 08:00,성성동,0.09764927
4,06-09 09:00,성성동,0.09640672
4,06-09 10:00,성성동,0.0944492
4,06-09 11:00,성성동,0.09285089
4,06-09 12:00,성성동,0.09097421
4,06-09 13:00,성성동,0.089544676
4,06-09 14:00,성성동,0.08758114
4,06-09 15:00,성성동,0.08826204
4,06-09 16:00,성성동,0.08867046
4,06-09 17:00,성성동,0.09177295
4,06-09 18:00,성성동,0.0939274
4,06-09 19:00,성성동,0.09324226
4,06-09 20:00,성성동,0.09432934
4,06-09 21:00,성성동,0.09450358
4,06-09 22:00,성성동,0.093659185
4,06-09 23:00,성성동,0.09530845
4,06-12 00:00,성성동,0.09944881
4,06-12 01:00,성성동,0.09859196
4,06-12 02:00,성성동,0.09994174
4,06-12 03:00,성성동,0.09900075
4,06-12 04:00,성성동,0.0971145
4,06-12 05:00,성성동,0.09593761
4,06-12 06:00,성성동,0.09683959
4,06-12 07:00,성성동,0.09933335
4,06-12 08:00,성성동,0.09764927
4,06-12 09:00,성성동,0.09640672
4,06-12 10:00,성성동,0.0944492
4,06-12 11:00,성성동,0.09285089
4,06-12 12:00,성성동,0.09097421
4,06-12 13:00,성성동,0.089544676
4,06-12 14:00,성성동,0.08758114
4,06-12 15:00,성성동,0.08826204
4,06-12 16:00,성성동,0.08867046
4,06-12 17:00,성성동,0.09177295
4,06-12 18:00,성성동,0.0939274
4,06-12 19:00,성성동,0.09324226
4,06-12 20:00,성성동,0.09432934
4,06-12 21:00,성성동,0.09450358
4,06-12 22:00,성성동,0.093659185
4,06-12 23:00,성성동,0.09530845
4,06-13 00:00,성성동,0.09944881
4,06-13 01:00,성성동,0.09859196
4,06-13 02:00,성성동,0.09994174
4,06-13 03:00,성성동,0.09900075
4,06-13 04:00,성성동,0.0971145
4,06-13 05:00,성성동,0.09593761
4,06-13 06:00,성성동,0.09683959
4,06-13 07:00,성성동,0.09933335
4,06-13 08:00,성성동,0.09764927
4,06-13 09:00,성성동,0.09640672
4,06-13 10:00,성성동,0.0944492
4,06-13 11:00,성성동,0.09285089
4,06-13 12:00,성성동,0.09097421
4,06-13 13:00,성성동,0.089544676
4,06-13 14:00,성성동,0.08758114
4,06-13 15:00,성성동,0.08826204
4,06-13 16:00,성성동,0.08867046
4,06-13 17:00,성성동,0.09177295
4,06-13 18:00,성성동,0.0939274
4,06-13 19:00,성성동,0.09324226
4,06-13 20:00,성성동,0.09432934
4,06-13 21:00,성성동,0.09450358
4,06-13 22:00,성성동,0.093659185
4,06-13 23:00,성성동,0.09530845
4,06-14 00:00,성성동,0.09944881
4,06-14 01:00,성성동,0.09859196
4,06-14 02:00,성성동,0.09994174
4,06-14 03:00,성성동,0.09900075
4,06-14 04:00,성성동,0.0971145
4,06-14 05:00,성성동,0.09593761
4,06-14 06:00,성성동,0.09683959
4,06-14 07:00,성성동,0.09933335
4,06-14 08:00,성성동,0.09764927
4,06-14 09:00,성성동,0.09640672
4,06-14 10:00,성성동,0.0944492
4,06-14 11:00,성성동,0.09285089
4,06-14 12:00,성성동,0.09097421
4,06-14 13:00,성성동,0.089544676
4,06-14 14:00,성성동,0.08758114
4,06-14 15:00,성성동,0.08826204
4,06-14 16:00,성성동,0.08867046
4,06-14 17:00,성성동,0.09177295
4,06-14 18:00,성성동,0.0939274
4,06-14 19:00,성성동,0.09324226
4,06-14 20:00,성성동,0.09432934
4,06-14 21:00,성성동,0.09450358
4,06-14 22:00,성성동,0.093659185
4,06-14 23:00,성성동,0.09530845
4,06-17 00:00,성성동,0.09944881
4,06-17 01:00,성성동,0.09859196
4,06-17 02:00,성성동,0.09994174
4,06-17 03:00,성성동,0.09900075
4,06-17 04:00,성성동,0.0971145
4,06-17 05:00,성성동,0.09593761
4,06-17 06:00,성성동,0.09683959
4,06-17 07:00,성성동,0.09933335
4,06-17 08:00,성성동,0.09764927
4,06-17 09:00,성성동,0.09640672
4,06-17 10:00,성성동,0.0944492
4,06-17 11:00,성성동,0.09285089
4,06-17 12:00,성성동,0.09097421
4,06-17 13:00,성성동,0.089544676
4,06-17 14:00,성성동,0.08758114
4,06-17 15:00,성성동,0.08826204
4,06-17 16:00,성성동,0.08867046
4,06-17 17:00,성성동,0.09177295
4,06-17 18:00,성성동,0.0939274
4,06-17 19:00,성성동,0.09324226
4,06-17 20:00,성성동,0.09432934
4,06-17 21:00,성성동,0.09450358
4,06-17 22:00,성성동,0.093659185
4,06-17 23:00,성성동,0.09530845
4,06-18 00:00,성성동,0.09944881
4,06-18 01:00,성성동,0.09859196
4,06-18 02:00,성성동,0.09994174
4,06-18 03:00,성성동,0.09900075
4,06-18 04:00,성성동,0.0971145
4,06-18 05:00,성성동,0.09593761
4,06-18 06:00,성성동,0.09683959
4,06-18 07:00,성성동,0.09933335
4,06-18 08:00,성성동,0.09764927
4,06-18 09:00,성성동,0.09640672
4,06-18 10:00,성성동,0.0944492
4,06-18 11:00,성성동,0.09285089
4,06-18 12:00,성성동,0.09097421
4,06-18 13:00,성성동,0.089544676
4,06-18 14:00,성성동,0.08758114
4,06-18 15:00,성성동,0.08826204
4,06-18 16:00,성성동,0.08867046
4,06-18 17:00,성성동,0.09177295
4,06-18 18:00,성성동,0.0939274
4,06-18 19:00,성성동,0.09324226
4,06-18 20:00,성성동,0.09432934
4,06-18 21:00,성성동,0.09450358
4,06-18 22:00,성성동,0.093659185
4,06-18 23:00,성성동,0.09530845
4,06-19 00:00,성성동,0.09944881
4,06-19 01:00,성성동,0.09859196
4,06-19 02:00,성성동,0.09994174
4,06-19 03:00,성성동,0.09900075
4,06-19 04:00,성성동,0.0971145
4,06-19 05:00,성성동,0.09593761
4,06-19 06:00,성성동,0.09683959
4,06-19 07:00,성성동,0.09933335
4,06-19 08:00,성성동,0.09764927
4,06-19 09:00,성성동,0.09640672
4,06-19 10:00,성성동,0.0944492
4,06-19 11:00,성성동,0.09285089
4,06-19 12:00,성성동,0.09097421
4,06-19 13:00,성성동,0.089544676
4,06-19 14:00,성성동,0.08758114
4,06-19 15:00,성성동,0.08826204
4,06-19 16:00,성성동,0.08867046
4,06-19 17:00,성성동,0.09177295
4,06-19 18:00,성성동,0.0939274
4,06-19 19:00,성성동,0.09324226
4,06-19 20:00,성성동,0.09432934
4,06-19 21:00,성성동,0.09450358
4,06-19 22:00,성성동,0.093659185
4,06-19 23:00,성성동,0.09530845
4,06-22 00:00,성성동,0.09944881
4,06-22 01:00,성성동,0.09859196
4,06-22 02:00,성성동,0.09994174
4,06-22 03:00,성성동,0.09900075
4,06-22 04:00,성성동,0.0971145
4,06-22 05:00,성성동,0.09593761
4,06-22 06:00,성성동,0.09683959
4,06-22 07:00,성성동,0.09933335
4,06-22 08:00,성성동,0.09764927
4,06-22 09:00,성성동,0.09640672
4,06-22 10:00,성성동,0.0944492
4,06-22 11:00,성성동,0.09285089
4,06-22 12:00,성성동,0.09097421
4,06-22 13:00,성성동,0.089544676
4,06-22 14:00,성성동,0.08758114
4,06-22 15:00,성성동,0.08826204
4,06-22 16:00,성성동,0.08867046
4,06-22 17:00,성성동,0.09177295
4,06-22 18:00,성성동,0.0939274
4,06-22 19:00,성성동,0.09324226
4,06-22 20:00,성성동,0.09432934
4,06-22 21:00,성성동,0.09450358
4,06-22 22:00,성성동,0.093659185
4,06-22 23:00,성성동,0.09530845
4,06-23 00:00,성성동,0.09944881
4,06-23 01:00,성성동,0.09859196
4,06-23 02:00,성성동,0.09994174
4,06-23 03:00,성성동,0.09900075
4,06-23 04:00,성성동,0.0971145
4,06-23 05:00,성성동,0.09593761
4,06-23 06:00,성성동,0.09683959
4,06-23 07:00,성성동,0.09933335
4,06-23 08:00,성성동,0.09764927
4,06-23 09:00,성성동,0.09640672
4,06-23 10:00,성성동,0.0944492
4,06-23 11:00,성성동,0.09285089
4,06-23 12:00,성성동,0.09097421
4,06-23 13:00,성성동,0.089544676
4,06-23 14:00,성성동,0.08758114
4,06-23 15:00,성성동,0.08826204
4,06-23 16:00,성성동,0.08867046
4,06-23 17:00,성성동,0.09177295
4,06-23 18:00,성성동,0.0939274
4,06-23 19:00,성성동,0.09324226
4,06-23 20:00,성성동,0.09432934
4,06-23 21:00,성성동,0.09450358
4,06-23 22:00,성성동,0.093659185
4,06-23 23:00,성성동,0.09530845
4,06-24 00:00,성성동,0.09944881
4,06-24 01:00,성성동,0.09859196
4,06-24 02:00,성성동,0.09994174
4,06-24 03:00,성성동,0.09900075
4,06-24 04:00,성성동,0.0971145
4,06-24 05:00,성성동,0.09593761
4,06-24 06:00,성성동,0.09683959
4,06-24 07:00,성성동,0.09933335
4,06-24 08:00,성성동,0.09764927
4,06-24 09:00,성성동,0.09640672
4,06-24 10:00,성성동,0.0944492
4,06-24 11:00,성성동,0.09285089
4,06-24 12:00,성성동,0.09097421
4,06-24 13:00,성성동,0.089544676
4,06-24 14:00,성성동,0.08758114
4,06-24 15:00,성성동,0.08826204
4,06-24 16:00,성성동,0.08867046
4,06-24 17:00,성성동,0.09177295
4,06-24 18:00,성성동,0.0939274
4,06-24 19:00,성성동,0.09324226
4,06-24 20:00,성성동,0.09432934
4,06-24 21:00,성성동,0.09450358
4,06-24 22:00,성성동,0.093659185
4,06-24 23:00,성성동,0.09530845
4,06-27 00:00,성성동,0.09944881
4,06-27 01:00,성성동,0.09859196
4,06-27 02:00,성성동,0.09994174
4,06-27 03:00,성성동,0.09900075
4,06-27 04:00,성성동,0.0971145
4,06-27 05:00,성성동,0.09593761
4,06-27 06:00,성성동,0.09683959
4,06-27 07:00,성성동,0.09933335
4,06-27 08:00,성성동,0.09764927
4,06-27 09:00,성성동,0.09640672
4,06-27 10:00,성성동,0.0944492
4,06-27 11:00,성성동,0.09285089
4,06-27 12:00,성성동,0.09097421
4,06-27 13:00,성성동,0.089544676
4,06-27 14:00,성성동,0.08758114
4,06-27 15:00,성성동,0.08826204
4,06-27 16:00,성성동,0.08867046
4,06-27 17:00,성성동,0.09177295
4,06-27 18:00,성성동,0.0939274
4,06-27 19:00,성성동,0.09324226
4,06-27 20:00,성성동,0.09432934
4,06-27 21:00,성성동,0.09450358
4,06-27 22:00,성성동,0.093659185
4,06-27 23:00,성성동,0.09530845
4,06-28 00:00,성성동,0.09944881
4,06-28 01:00,성성동,0.09859196
4,06-28 02:00,성성동,0.09994174
4,06-28 03:00,성성동,0.09900075
4,06-28 04:00,성성동,0.0971145
4,06-28 05:00,성성동,0.09593761
4,06-28 06:00,성성동,0.09683959
4,06-28 07:00,성성동,0.09933335
4,06-28 08:00,성성동,0.09764927
4,06-28 09:00,성성동,0.09640672
4,06-28 10:00,성성동,0.0944492
4,06-28 11:00,성성동,0.09285089
4,06-28 12:00,성성동,0.09097421
4,06-28 13:00,성성동,0.089544676
4,06-28 14:00,성성동,0.08758114
4,06-28 15:00,성성동,0.08826204
4,06-28 16:00,성성동,0.08867046
4,06-28 17:00,성성동,0.09177295
4,06-28 18:00,성성동,0.0939274
4,06-28 19:00,성성동,0.09324226
4,06-28 20:00,성성동,0.09432934
4,06-28 21:00,성성동,0.09450358
4,06-28 22:00,성성동,0.093659185
4,06-28 23:00,성성동,0.09530845
4,06-29 00:00,성성동,0.09944881
4,06-29 01:00,성성동,0.09859196
4,06-29 02:00,성성동,0.09994174
4,06-29 03:00,성성동,0.09900075
4,06-29 04:00,성성동,0.0971145
4,06-29 05:00,성성동,0.09593761
4,06-29 06:00,성성동,0.09683959
4,06-29 07:00,성성동,0.09933335
4,06-29 08:00,성성동,0.09764927
4,06-29 09:00,성성동,0.09640672
4,06-29 10:00,성성동,0.0944492
4,06-29 11:00,성성동,0.09285089
4,06-29 12:00,성성동,0.09097421
4,06-29 13:00,성성동,0.089544676
4,06-29 14:00,성성동,0.08758114
4,06-29 15:00,성성동,0.08826204
4,06-29 16:00,성성동,0.08867046
4,06-29 17:00,성성동,0.09177295
4,06-29 18:00,성성동,0.0939274
4,06-29 19:00,성성동,0.09324226
4,06-29 20:00,성성동,0.09432934
4,06-29 21:00,성성동,0.09450358
4,06-29 22:00,성성동,0.093659185
4,06-29 23:00,성성동,0.09530845
4,07-02 00:00,성성동,0.07552684
4,07-02 01:00,성성동,0.07435019
4,07-02 02:00,성성동,0.07558461
4,07-02 03:00,성성동,0.074440144
4,07-02 04:00,성성동,0.073006585
4,07-02 05:00,성성동,0.071730345
4,07-02 06:00,성성동,0.072842106
4,07-02 07:00,성성동,0.07518353
4,07-02 08:00,성성동,0.074324965
4,07-02 09:00,성성동,0.073400594
4,07-02 10:00,성성동,0.071690254
4,07-02 11:00,성성동,0.070412375
4,07-02 12:00,성성동,0.068564326
4,07-02 13:00,성성동,0.06772341
4,07-02 14:00,성성동,0.06634345
4,07-02 15:00,성성동,0.067216225
4,07-02 16:00,성성동,0.06791633
4,07-02 17:00,성성동,0.07137895
4,07-02 18:00,성성동,0.0736677
4,07-02 19:00,성성동,0.07307831
4,07-02 20:00,성성동,0.0742028
4,07-02 21:00,성성동,0.07425633
4,07-02 22:00,성성동,0.07321699
4,07-02 23:00,성성동,0.07441226
4,07-03 00:00,성성동,0.07552684
4,07-03 01:00,성성동,0.07435019
4,07-03 02:00,성성동,0.07558461
4,07-03 03:00,성성동,0.074440144
4,07-03 04:00,성성동,0.073006585
4,07-03 05:00,성성동,0.071730345
4,07-03 06:00,성성동,0.072842106
4,07-03 07:00,성성동,0.07518353
4,07-03 08:00,성성동,0.074324965
4,07-03 09:00,성성동,0.073400594
4,07-03 10:00,성성동,0.071690254
4,07-03 11:00,성성동,0.070412375
4,07-03 12:00,성성동,0.068564326
4,07-03 13:00,성성동,0.06772341
4,07-03 14:00,성성동,0.06634345
4,07-03 15:00,성성동,0.067216225
4,07-03 16:00,성성동,0.06791633
4,07-03 17:00,성성동,0.07137895
4,07-03 18:00,성성동,0.0736677
4,07-03 19:00,성성동,0.07307831
4,07-03 20:00,성성동,0.0742028
4,07-03 21:00,성성동,0.07425633
4,07-03 22:00,성성동,0.07321699
4,07-03 23:00,성성동,0.07441226
4,07-04 00:00,성성동,0.07552684
4,07-04 01:00,성성동,0.07435019
4,07-04 02:00,성성동,0.07558461
4,07-04 03:00,성성동,0.074440144
4,07-04 04:00,성성동,0.073006585
4,07-04 05:00,성성동,0.071730345
4,07-04 06:00,성성동,0.072842106
4,07-04 07:00,성성동,0.07518353
4,07-04 08:00,성성동,0.074324965
4,07-04 09:00,성성동,0.073400594
4,07-04 10:00,성성동,0.071690254
4,07-04 11:00,성성동,0.070412375
4,07-04 12:00,성성동,0.068564326
4,07-04 13:00,성성동,0.06772341
4,07-04 14:00,성성동,0.06634345
4,07-04 15:00,성성동,0.067216225
4,07-04 16:00,성성동,0.06791633
4,07-04 17:00,성성동,0.07137895
4,07-04 18:00,성성동,0.0736677
4,07-04 19:00,성성동,0.07307831
4,07-04 20:00,성성동,0.0742028
4,07-04 21:00,성성동,0.07425633
4,07-04 22:00,성성동,0.07321699
4,07-04 23:00,성성동,0.07441226
4,07-07 00:00,성성동,0.07552684
4,07-07 01:00,성성동,0.07435019
4,07-07 02:00,성성동,0.07558461
4,07-07 03:00,성성동,0.074440144
4,07-07 04:00,성성동,0.073006585
4,07-07 05:00,성성동,0.071730345
4,07-07 06:00,성성동,0.072842106
4,07-07 07:00,성성동,0.07518353
4,07-07 08:00,성성동,0.074324965
4,07-07 09:00,성성동,0.073400594
4,07-07 10:00,성성동,0.071690254
4,07-07 11:00,성성동,0.070412375
4,07-07 12:00,성성동,0.068564326
4,07-07 13:00,성성동,0.06772341
4,07-07 14:00,성성동,0.06634345
4,07-07 15:00,성성동,0.067216225
4,07-07 16:00,성성동,0.06791633
4,07-07 17:00,성성동,0.07137895
4,07-07 18:00,성성동,0.0736677
4,07-07 19:00,성성동,0.07307831
